D, [2017-07-16T16:57:23.549536 #1] DEBUG -- :   [1m[35m (56.5ms)[0m  [1m[35mCREATE TABLE "schema_migrations" ("version" character varying PRIMARY KEY)[0m
F, [2017-07-17T16:21:45.948088 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-17T16:21:45.948694 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:21:45.949216 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:21:45.949698 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:21:45.950104 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:21:45.950830 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:21:45.951658 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:21:45.952324 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:21:45.952938 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:21:45.953561 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:21:45.954150 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:21:45.954657 #1] FATAL -- : [b34bec91-0c9f-45f4-be14-79e5939f7d63] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
D, [2017-07-17T16:33:20.986547 #1] DEBUG -- :   [1m[35m (0.5ms)[0m  [1m[34mSELECT pg_try_advisory_lock(2941908245629757355);[0m
D, [2017-07-17T16:33:21.060187 #1] DEBUG -- :   [1m[36mActiveRecord::SchemaMigration Load (0.8ms)[0m  [1m[34mSELECT "schema_migrations".* FROM "schema_migrations"[0m
D, [2017-07-17T16:33:21.111288 #1] DEBUG -- :   [1m[36mActiveRecord::InternalMetadata Load (0.8ms)[0m  [1m[34mSELECT  "ar_internal_metadata".* FROM "ar_internal_metadata" WHERE "ar_internal_metadata"."key" = $1 LIMIT $2[0m  [["key", :environment], ["LIMIT", 1]]
D, [2017-07-17T16:33:21.121478 #1] DEBUG -- :   [1m[35m (0.6ms)[0m  [1m[35mBEGIN[0m
D, [2017-07-17T16:33:21.124484 #1] DEBUG -- :   [1m[35m (0.4ms)[0m  [1m[35mCOMMIT[0m
D, [2017-07-17T16:33:21.125916 #1] DEBUG -- :   [1m[35m (0.6ms)[0m  [1m[34mSELECT pg_advisory_unlock(2941908245629757355)[0m
I, [2017-07-17T16:37:06.140606 #1]  INFO -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28] Started GET "/blogs" for 172.20.0.1 at 2017-07-17 16:37:06 +0000
I, [2017-07-17T16:37:06.146230 #1]  INFO -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28] Processing by BlogsController#index as HTML
I, [2017-07-17T16:37:06.224457 #1]  INFO -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28]   Rendering blogs/index.html.erb within layouts/application
D, [2017-07-17T16:37:06.227908 #1] DEBUG -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28]   [1m[36mBlog Load (1.0ms)[0m  [1m[34mSELECT "blogs".* FROM "blogs"[0m
I, [2017-07-17T16:37:06.243863 #1]  INFO -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28]   Rendered blogs/index.html.erb within layouts/application (18.8ms)
I, [2017-07-17T16:37:06.246050 #1]  INFO -- : [d5a5e828-7b5c-4746-85e0-89ddb1b19f28] Completed 200 OK in 99ms (Views: 55.9ms | ActiveRecord: 3.6ms)
I, [2017-07-17T16:37:06.356977 #1]  INFO -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] Started GET "/stylesheets/application.css" for 172.20.0.1 at 2017-07-17 16:37:06 +0000
F, [2017-07-17T16:37:06.364360 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28]   
F, [2017-07-17T16:37:06.366820 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2017-07-17T16:37:06.367724 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28]   
F, [2017-07-17T16:37:06.368536 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-17T16:37:06.369437 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-17T16:37:06.370311 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-17T16:37:06.370989 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-17T16:37:06.371710 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-17T16:37:06.372527 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-17T16:37:06.373476 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-17T16:37:06.374134 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-17T16:37:06.376485 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
I, [2017-07-17T16:37:06.378031 #1]  INFO -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] Started GET "/javascripts/application.js" for 172.20.0.1 at 2017-07-17 16:37:06 +0000
F, [2017-07-17T16:37:06.378209 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:37:06.380378 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd]   
F, [2017-07-17T16:37:06.381137 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:37:06.381791 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] ActionController::RoutingError (No route matches [GET] "/javascripts/application.js"):
F, [2017-07-17T16:37:06.382472 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:37:06.382981 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd]   
F, [2017-07-17T16:37:06.383518 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:37:06.384983 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:37:06.384148 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-17T16:37:06.386953 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:37:06.387677 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-17T16:37:06.388260 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:37:06.388721 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-17T16:37:06.389273 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:37:06.389784 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-17T16:37:06.390370 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:37:06.391867 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:37:06.391029 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-17T16:37:06.392557 #1] FATAL -- : [e11d18f6-0a83-4dce-8773-2865d8e07e28] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
F, [2017-07-17T16:37:06.393182 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-17T16:37:06.398761 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-17T16:37:06.399234 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-17T16:37:06.399723 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-17T16:37:06.400196 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:37:06.401123 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:37:06.402213 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:37:06.402850 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:37:06.403440 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:37:06.403923 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:37:06.404378 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:37:06.404809 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:37:06.405256 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:37:06.405686 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:37:06.406112 #1] FATAL -- : [b34fbbe6-2361-4e49-ab94-5528c4cbdefd] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-17T16:37:10.760203 #1]  INFO -- : [83df939e-397d-49c1-a12c-688597b614b1] Started GET "/" for 172.20.0.4 at 2017-07-17 16:37:10 +0000
F, [2017-07-17T16:37:10.762614 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1]   
F, [2017-07-17T16:37:10.763315 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] ActionController::RoutingError (No route matches [GET] "/"):
F, [2017-07-17T16:37:10.764165 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1]   
F, [2017-07-17T16:37:10.765441 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-17T16:37:10.766430 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-17T16:37:10.766982 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-17T16:37:10.767830 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-17T16:37:10.768431 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-17T16:37:10.768999 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-17T16:37:10.769619 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-17T16:37:10.770217 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-17T16:37:10.770925 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-17T16:37:10.771521 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:37:10.772119 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:37:10.772710 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:37:10.773226 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:37:10.773789 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:37:10.774318 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:37:10.774823 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:37:10.775633 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:37:10.776172 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:37:10.776636 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:37:10.777091 #1] FATAL -- : [83df939e-397d-49c1-a12c-688597b614b1] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-17T16:37:24.585716 #1]  INFO -- : [767d055e-4852-4fd5-abac-acf8a05d495d] Started GET "/blogs" for 172.20.0.4 at 2017-07-17 16:37:24 +0000
I, [2017-07-17T16:37:24.588363 #1]  INFO -- : [767d055e-4852-4fd5-abac-acf8a05d495d] Processing by BlogsController#index as HTML
I, [2017-07-17T16:37:24.590753 #1]  INFO -- : [767d055e-4852-4fd5-abac-acf8a05d495d]   Rendering blogs/index.html.erb within layouts/application
D, [2017-07-17T16:37:24.594959 #1] DEBUG -- : [767d055e-4852-4fd5-abac-acf8a05d495d]   [1m[36mBlog Load (1.0ms)[0m  [1m[34mSELECT "blogs".* FROM "blogs"[0m
I, [2017-07-17T16:37:24.596577 #1]  INFO -- : [767d055e-4852-4fd5-abac-acf8a05d495d]   Rendered blogs/index.html.erb within layouts/application (4.1ms)
I, [2017-07-17T16:37:24.598421 #1]  INFO -- : [767d055e-4852-4fd5-abac-acf8a05d495d] Completed 200 OK in 9ms (Views: 7.0ms | ActiveRecord: 1.0ms)
I, [2017-07-17T16:37:24.643277 #1]  INFO -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] Started GET "/stylesheets/application.css" for 172.20.0.4 at 2017-07-17 16:37:24 +0000
F, [2017-07-17T16:37:24.645791 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43]   
I, [2017-07-17T16:37:24.647125 #1]  INFO -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] Started GET "/javascripts/application.js" for 172.20.0.4 at 2017-07-17 16:37:24 +0000
F, [2017-07-17T16:37:24.647296 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] ActionController::RoutingError (No route matches [GET] "/stylesheets/application.css"):
F, [2017-07-17T16:37:24.649614 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723]   
F, [2017-07-17T16:37:24.650515 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43]   
F, [2017-07-17T16:37:24.651231 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] ActionController::RoutingError (No route matches [GET] "/javascripts/application.js"):
F, [2017-07-17T16:37:24.651926 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-17T16:37:24.652620 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723]   
F, [2017-07-17T16:37:24.653411 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-17T16:37:24.654963 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-17T16:37:24.654331 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] actionpack (5.0.0.1) lib/action_dispatch/middleware/debug_exceptions.rb:53:in `call'
F, [2017-07-17T16:37:24.656115 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-17T16:37:24.656740 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] actionpack (5.0.0.1) lib/action_dispatch/middleware/show_exceptions.rb:31:in `call'
F, [2017-07-17T16:37:24.657331 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-17T16:37:24.659175 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-17T16:37:24.658316 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] railties (5.0.0.1) lib/rails/rack/logger.rb:36:in `call_app'
F, [2017-07-17T16:37:24.659793 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-17T16:37:24.660456 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `block in call'
F, [2017-07-17T16:37:24.661111 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-17T16:37:24.661584 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `block in tagged'
F, [2017-07-17T16:37:24.662114 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-17T16:37:24.662599 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:26:in `tagged'
F, [2017-07-17T16:37:24.663039 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:37:24.663548 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] activesupport (5.0.0.1) lib/active_support/tagged_logging.rb:70:in `tagged'
F, [2017-07-17T16:37:24.664017 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:37:24.664625 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] railties (5.0.0.1) lib/rails/rack/logger.rb:24:in `call'
F, [2017-07-17T16:37:24.665197 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:37:24.665707 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] actionpack (5.0.0.1) lib/action_dispatch/middleware/request_id.rb:24:in `call'
F, [2017-07-17T16:37:24.666760 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:37:24.668145 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] rack (2.0.1) lib/rack/method_override.rb:22:in `call'
F, [2017-07-17T16:37:24.668774 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:37:24.669285 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] rack (2.0.1) lib/rack/runtime.rb:22:in `call'
F, [2017-07-17T16:37:24.669757 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:37:24.670307 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] activesupport (5.0.0.1) lib/active_support/cache/strategy/local_cache_middleware.rb:28:in `call'
F, [2017-07-17T16:37:24.670779 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:37:24.671391 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] actionpack (5.0.0.1) lib/action_dispatch/middleware/executor.rb:12:in `call'
F, [2017-07-17T16:37:24.671917 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:37:24.673022 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:37:24.672433 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] rack (2.0.1) lib/rack/sendfile.rb:111:in `call'
F, [2017-07-17T16:37:24.673733 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:37:24.674791 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] railties (5.0.0.1) lib/rails/engine.rb:522:in `call'
F, [2017-07-17T16:37:24.676907 #1] FATAL -- : [fea9b894-d0d6-46af-bf90-07aec5fdaa43] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
F, [2017-07-17T16:37:24.677727 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] puma (3.6.2) lib/puma/configuration.rb:225:in `call'
F, [2017-07-17T16:37:24.681757 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] puma (3.6.2) lib/puma/server.rb:578:in `handle_request'
F, [2017-07-17T16:37:24.683117 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] puma (3.6.2) lib/puma/server.rb:415:in `process_client'
F, [2017-07-17T16:37:24.684099 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] puma (3.6.2) lib/puma/server.rb:275:in `block in run'
F, [2017-07-17T16:37:24.685653 #1] FATAL -- : [c22a753b-f649-468a-98ac-2e00f0f3d723] puma (3.6.2) lib/puma/thread_pool.rb:116:in `block in spawn_thread'
I, [2017-07-17T16:40:45.035570 #1]  INFO -- : [c597a6a3-e06b-469d-af7a-d2e739142374] Started GET "/" for 172.20.0.4 at 2017-07-17 16:40:45 +0000
I, [2017-07-17T16:40:45.139940 #1]  INFO -- : [077fdffe-98a3-48e3-acc2-5739af2932ab] Started GET "/blogs" for 172.20.0.4 at 2017-07-17 16:40:45 +0000
I, [2017-07-17T16:40:45.144377 #1]  INFO -- : [077fdffe-98a3-48e3-acc2-5739af2932ab] Processing by BlogsController#index as HTML
I, [2017-07-17T16:40:45.239551 #1]  INFO -- : [077fdffe-98a3-48e3-acc2-5739af2932ab]   Rendering blogs/index.html.erb within layouts/application
D, [2017-07-17T16:40:45.244704 #1] DEBUG -- : [077fdffe-98a3-48e3-acc2-5739af2932ab]   [1m[36mBlog Load (0.9ms)[0m  [1m[34mSELECT "blogs".* FROM "blogs"[0m
